podcast_date,title,summary,href,transcript_href
"December 17, 2018 ",Alan Alda Wants Us To Have Better Conversations," Arguments and bickering can sour family gatherings during the holiday season. This week, we share tips on how to avoid miscommunication from our January 2018 conversation with actor Alan Alda. You might know him from his roles on television shows like M*A*S*H, The West Wing and 30 Rock, but in recent years Alda has also focused on helping scientists, and the rest of us, communicate better. His book is If I Understood You, Would I Have This Look on My Face? My Adventures in the Art and Science of Relating and Communicating.",https://www.npr.org/2018/12/17/677339713/alan-alda-wants-us-to-have-better-conversations,https://www.npr.org/transcripts/677339713
"December 13, 2018 ",Yum and Yuck: The Psychology Of What We Eat...And What We Spit Out," This week on the Hidden Brain radio show, we dig into the culture and psychology that determines the foods that make us salivate and the scents that make us squirm. ",https://www.npr.org/2018/12/13/676467019/yum-and-yuck-the-psychology-of-what-we-eat-and-what-we-spit-out,
"December 10, 2018 ",Starving the Watchdog," When a newspaper shuts down, there are obvious costs to the community it serves: job losses, fewer local stories. But new research suggests there's another consequence that's harder to spot—one that comes with a hefty price tag for residents. This week on Hidden Brain we ask, who bears the cost when nobody wants to pay? For more information about the research in this episode, visit https://n.pr/2zSPraS.",https://www.npr.org/2018/12/09/675092808/starving-the-watchdog-who-foots-the-bill-when-newspapers-disappear,https://www.npr.org/transcripts/675092808
"December 3, 2018 ",Spoiler Alert! ," Why do we always fall for surprise endings? It turns out that our capacity to be easily fooled in books and movies is made possible by a handful of predictable mental shortcuts. We talk this week with Vera Tobin, one of the world's first cognitive scientists to study plot twists. She says storytellers have been exploiting narrative twists and turns for millennia — and that studying these sleights of hand can give us a better understanding of the contours of the mind. ",https://www.npr.org/2018/10/29/661878959/spoiler-alert-the-psychology-of-surprise-endings,https://www.npr.org/transcripts/661878959
"January 28, 2019 ",Rewinding & Rewriting," All of us are time travelers. We go back in history to turning points in our lives, and imagine how things could have turned out differently. Psychologists refer to this as ""counterfactual thinking."" This week on Hidden Brain, we look at why some events prompt these ""What if?"" questions, while others do not. This episode originally aired in May 2018. ",https://www.npr.org/2019/01/25/688723259/rewinding-rewriting-the-alternate-universes-in-our-heads,https://www.npr.org/transcripts/688723259
"January 24, 2019 ",Creative Differences: The Benefits Of Reaching Out To People Unlike Ourselves," What happens when we connect with people whose view of the world is very different from our own? This week on Hidden Brain, we look at the links between diversity, conflict, and creativity. ",https://www.npr.org/2019/01/24/687707404/creative-differences-the-benefits-of-reaching-out-to-people-unlike-ourselves,
"January 22, 2019 ",Why Did So Many Americans Trust Russian Hackers' Election Propaganda?, Investigations of Russian influence on the 2016 election have tended to focus on the role of social media. Researchers are also exploring the psychological vulnerability that hackers exploited.,https://www.npr.org/2019/01/22/687319805/why-did-so-many-americans-trust-russian-hackers-election-propaganda,https://www.npr.org/transcripts/687319805
"January 21, 2019 ",The Vegetable Lamb ," We like to think that science evolves in a way that is...rational. But this isn't always the case. This week, we look at how information and misinformation spread in the world of science, and why evidence is often not enough to convince others of the truth.  We talk with philosopher and mathematician Cailin O'Connor. For more information about this episode, please visit https://n.pr/2S3onzK",https://www.npr.org/2019/01/11/684435633/how-science-spreads-smallpox-stomach-ulcers-and-the-vegetable-lamb-of-tartary,https://www.npr.org/transcripts/684435633
"January 17, 2019 ",Playing The Gender Card: Overlooking And Overthrowing Sexist Stereotypes," This week on the Hidden Brain radio show, we tell the stories of two people who defy gender stereotypes in their jobs. ",https://www.npr.org/2019/01/17/684515742/playing-the-gender-card-overlooking-and-overthrowing-sexist-stereotypes,
"January 14, 2019 ",The Best Medicine," If you listen closely to giggles, guffaws, and polite chuckles, you can discern a huge amount of information about people and their relationships with each other. This week, we talk with neuroscientist Sophie Scott about the many shades of laughter, from cackles of delight among close friends to the ""canned"" mirth of TV laugh tracks. You can find more about the research discussed in this episode here: https://n.pr/2RORlDs",https://www.npr.org/2019/01/10/683966604/the-best-medicine-decoding-the-hidden-meanings-of-laughter,https://www.npr.org/transcripts/683966604
"January 8, 2019 ",Why Consumers Systematically Give Inflated Grades For Poor Service," A study shows that rating systems for online marketplaces are prone to inflation, because raters feel pressured to leave high scores.",https://www.npr.org/2019/01/08/683144150/why-consumers-systematically-give-inflated-grades-for-poor-service,https://www.npr.org/transcripts/683144150
"January 7, 2019 ",The Cowboy Philosopher," In 2009, an old man died in a California nursing home.  His obituary included not just his given name, but a long list of the pseudonyms he'd been known to use.  In this episode, we trace the life of Riley Shepard, a hillbilly musician, writer,  small-time con man and, perhaps, a genius. ",https://www.npr.org/2018/12/21/679233260/the-cowboy-philosopher-a-tale-of-obsession-scams-and-family,https://www.npr.org/transcripts/679233260
"February 25, 2019 ",Better Than Cash ," Our modern world is saturated with awards. From elementary school classrooms to Hollywood to the hallways of academia, there's no shortage of prizes — and people who covet them. Yet we rarely stop to ask, do they work? We pose that question to economist Bruno Frey, who argues that awards can have a powerful, positive effect on our behavior — but only if they're designed well. ",https://www.npr.org/2019/02/25/697641324/better-than-cash-how-awards-can-shape-our-behavior,https://www.npr.org/transcripts/697641324
"February 18, 2019 ","Emma, Carrie, Vivian"," In 1924, a 17-year-old girl was admitted to the Virginia State Colony for Epileptics and Feebleminded. The superintendent of the colony classified her as ""feeble-minded of the lowest grade, moron class."" With that designation, this girl, Carrie Buck, was set on a path she didn't choose. What happened next laid the foundation for the forced sterilization of tens of thousands of people. This week, we revisit a 2018 episode about the eugenics movement and one of the most tragic social experiments in American history. ",https://www.npr.org/2019/02/17/695574984/emma-carrie-vivian-how-a-family-became-a-test-case-for-forced-sterilizations,https://www.npr.org/transcripts/695574984
"February 4, 2019 ","One Head, Two Brains"," This week, we search for the answer to a deceptively simple question: why is the brain divided? Psychiatrist Iain McGilchrist explains why popular distinctions between the ""left brain"" and ""right brain"" aren't supported by research. He argues that one hemisphere has come to shape Western society — to our detriment. For more information about this episode, please visit  https://n.pr/2SxITco ",https://www.npr.org/2019/02/01/690656459/one-head-two-brains-how-the-brains-hemispheres-shape-the-world-we-see,https://www.npr.org/transcripts/690656459
"March 25, 2019 ",What Twins Tell Us ," In December 1988, two pairs of twin boys were born in Colombia. One twin from each pair was accidentally given to the wrong mother — a mistake that wasn't discovered for decades. The twins' story is a tragedy, a soap opera, and a science experiment, all rolled into one. It also gives us clues about the role that genes and the environment play in shaping our identities. We talk with psychologist Nancy Segal about her work with twins, and her encounters with these now-famous brothers. For research related to this episode, please visit https://n.pr/2uvpvPe",https://www.npr.org/2019/03/21/705487258/what-twins-can-tell-us-about-who-we-are,https://www.npr.org/transcripts/705487258
"March 21, 2019 ",Trying To Do Good ," We know our actions affect those around us. But how do we know whether our impact is positive? This week on Hidden Brain, what it means to do good in the world. ",https://www.npr.org/2019/03/21/703501831/trying-to-do-good,
"March 18, 2019 ",Never Go To Vegas," All social classes have unspoken rules. From A-list celebrities to teachers, doctors, lawyers, and journalists — there are social norms that govern us, whether we realize it or not. This week on Hidden Brain, we look celebrity culture, as well as  another elite group: the yoga-loving, Whole Foods-shopping, highly-educated people whom one researcher calls the new ""aspirational class."" This episode is from December 2017. ",https://www.npr.org/2019/03/18/704416322/never-go-to-vegas,https://www.npr.org/transcripts/704416322
"March 15, 2019 ",Counting Other People's Blessings," Envy is one of the most unpleasant of all human emotions. This week, we explore an emotion that can inspire us to become better people — or to commit unspeakable acts.",https://www.npr.org/2019/03/15/703445509/counting-other-peoples-blessings,
"March 11, 2019 ",Unreal Sex ," From stone statues to silicone works of art, we have long sought solace and sex from inanimate objects. Time and technology have perfected the artificial lover: today we have life-size silicone love dolls so finely crafted they feel like works of art.  Now, with the help of robotics and artificial intelligence, these dolls are becoming even more like humans. This week we talk with researcher Kate Devlin about the history of the artificial lover, and consider what love and sex look like in the age of robots.",https://www.npr.org/2019/03/08/701632247/love-sex-and-robots,https://www.npr.org/transcripts/701632247
"March 7, 2019 ",Why Partisanship Changes How People React To Noncontroversial Statements, New research finds that partisans agree with bumper sticker slogans — unless they are told that those slogans were made by a leader of the opposing party.,https://www.npr.org/2019/03/07/700625538/why-partisanship-changes-how-people-react-to-noncontroversial-statements,https://www.npr.org/transcripts/700625538
"March 4, 2019 ","For Sale, By Owner "," You own your body. So should you be able to sell parts of it? This week, we explore the concept of ""repugnant transactions"" with the man who coined the term, Nobel Prize- winning economist Al Roth. He says repugnant transactions can range from selling organs to poorly-planned gift exchanges — and what's repugnant in one place and time is often not repugnant in another. ",https://www.npr.org/2019/02/27/698563807/for-sale-by-owner-the-psychology-of-repugnant-transactions,https://www.npr.org/transcripts/698563807
"April 29, 2019 ",A Dramatic Cure," Placebos belong in clinical trials, not in the doctor's office. At least, that's been the conventional wisdom for decades. This week, we ask whether placebos have more to offer than we've realized, and what they might teach us about healing. For research related to this episode, please visit: https://n.pr/2B9v2B0",https://www.npr.org/2019/04/29/718227789/all-the-worlds-a-stage-including-the-doctor-s-office,https://www.npr.org/transcripts/718227789
"April 25, 2019 ",This Is Your Brain On Ads: How Mass Marketing Affects Our Minds," How many ads have you encountered today? On this week's radio show, we discuss the insidiousness of advertising in American media. ",https://www.npr.org/2019/04/25/717105311/this-is-your-brain-on-ads-how-mass-marketing-affects-our-minds,
"April 22, 2019 ",Why No One Feels Rich," If you've ever flown in economy class on a plane, you probably had to walk through the first class cabin to get to your seat. Maybe you noticed the extra leg room. The freshly-poured champagne. Maybe you were annoyed, or envious. Social psychologist Keith Payne says we tend to compare ourselves with those who have more than us, but rarely with those who have less. This week, we explore the psychology of income inequality, and how perceptions of our own wealth shape our lives. ",https://www.npr.org/2019/04/19/715145723/why-no-one-feels-rich-the-psychology-of-inequality,https://www.npr.org/transcripts/715145723
"April 15, 2019 ",The Sorting Hat ," The desire to find our tribe is universal. We like to know who we are and where we belong. This fascination has led to a thriving industry built on the marketing and sale of personality tests. These tests offer individuals – and, increasingly, employers – quick and easy insights that can be used to make some of life's biggest decisions. But most fail to stand up to scientific scrutiny. This week, we revisit our 2017 episode about the world of personality testing, and explore the many different ways we assess personality and potential – from the Chinese zodiac to Harry Potter houses to the Myers-Briggs test. ",https://www.npr.org/2019/04/12/712876949/what-can-a-personality-test-tell-us-about-who-we-are,https://www.npr.org/transcripts/712876949
"April 8, 2019 ",Radically Normal," For generations, living openly as a gay person in the United States was difficult, and often dangerous. But there's been a dramatic change in public attitudes toward gay people. This week, we explore one of the most striking transformations of public attitude ever recorded. And we consider whether the strategies used by gay rights activists hold lessons for other groups seeking change.",https://www.npr.org/2019/04/03/709567750/radically-normal-how-gay-rights-activists-changed-the-minds-of-their-opponents,https://www.npr.org/transcripts/709567750
"April 4, 2019 ","Stop The Presses! Newspapers Affect Us, Often In Ways We Don't Realize "," This week we consider what we misunderstand about newspapers – from their long history of hype, to the hidden price we pay when they close. ",https://www.npr.org/2019/04/04/709554779/stop-the-presses-newspapers-affect-us-often-in-ways-we-dont-realize,
"April 1, 2019 ",Don't Panic! ," Chaos is a part of all of our lives. Sometimes we try to control it. And other times, we just have to live with it. On this week's Hidden Brain, we bring you two of our favorite stories about coping with chaos. They come from our 2016 episodes ""Panic in the Streets"" and ""Embrace the Chaos.""  ",https://www.npr.org/2019/04/01/708784662/dont-panic-stories-of-coping-amidst-chaos,https://www.npr.org/transcripts/708784662
"May 28, 2019 ",Why It's Time To Think About Self-Driving Cars In Regards To Parking," Self-driving cars may be great for those who don't want to own a car or get behind the wheel, but they promise to be a nightmare for parking enforcement.",https://www.npr.org/2019/05/28/727459993/why-its-time-to-think-about-self-driving-cars-in-regards-to-parking,https://www.npr.org/transcripts/727459993
"May 27, 2019 ",More Divided Than Ever?," Many of us intuitively feel that the bitter partisanship of American politics is bad for our nation. So should we be concerned about the health of our democracy? This week on Hidden Brain, we revisit two of our favorite conversations about U.S. politics. We start by talking with political scientist John Hibbing about the psychological differences between liberals and conservatives. Then, we explore the role of conflict in democracy with historian David Moss.",https://www.npr.org/2019/05/20/724999235/more-divided-than-ever-excavating-the-roots-of-our-political-landscape,https://www.npr.org/transcripts/724999235
"May 23, 2019 ","Since The 1960s, Researchers Track Perry Preschool Project Participants"," For decades, researchers have followed the participants of a 1960's preschool program. They found a range of social and economic benefits, and not just for the participants in the program.",https://www.npr.org/2019/05/23/726035330/since-the-1960s-researchers-track-perry-preschool-project-participants,https://www.npr.org/transcripts/726035330
"May 20, 2019 ",Losing Face ," It happens to all of us: someone recognizes you on the street, calls you by name, and says hello. You, meanwhile, have no idea who that person is. Researchers say this struggle to read other faces is common. This week on Hidden Brain, we revisit a favorite 2016 episode about ""super-recognizers"" and the rest of us. ",https://www.npr.org/2019/05/20/725048026/some-people-are-great-at-recognizing-faces-others-not-so-much,https://www.npr.org/transcripts/725048026
"May 16, 2019 ",How To See The Future (No Crystal Ball Needed) ," When disaster strikes, we want to know, who screwed up? This week we explore the psychology of warnings: Why some warnings get heard, and why some of us are better at seeing what lies ahead.",https://www.npr.org/2019/05/16/723937257/how-to-see-the-future-no-crystal-ball-needed,
"May 13, 2019 ",What's Not On The Test ," Smarts matter. But other factors may play an even bigger role in whether someone succeeds. This week, we speak with Nobel Prize-winning economist James Heckman about the skills that predict how you'll fare in life. We'll also look at programs that build these skills in the neediest of children – and new research that suggests the benefits of investing in kids and families can last for generations. ",https://www.npr.org/2019/05/09/721733303/whats-not-on-the-test-the-overlooked-factors-that-determine-success,https://www.npr.org/transcripts/721733303
"May 9, 2019 ",Facts Aren't Enough: The Psychology Of False Beliefs," Sometimes, when we believe something, no amount of data can change our minds. This week, why we cling to our beliefs — even when they're wrong.",https://www.npr.org/2019/05/09/721773510/facts-arent-enough-the-psychology-of-false-beliefs,https://www.npr.org/transcripts/721773510
"May 6, 2019 ",Creating God ," If you've taken part in a religious service, have you ever stopped to think about how it all came to be? How did people become believers? Where did the rituals come from? And what purpose does it all serve? This week, we bring you a July 2018 episode with social psychologist Azim Shariff. He argues that we should consider religion from a Darwinian perspective, as an innovation that helped human societies to thrive and flourish. ",https://www.npr.org/2019/05/06/720656274/where-does-religion-come-from-one-researcher-points-to-cultural-evolution,https://www.npr.org/transcripts/720656274
"June 28, 2019 ",How Private Prisons Affect Sentencing," In many states, convicted criminals are being housed in private prisons. New research finds that when a private prison opens, the length of criminal sentences modestly increases.",https://www.npr.org/2019/06/28/736875577/hidden-brain-how-private-prisons-affect-sentencing,https://www.npr.org/transcripts/736875577
"June 24, 2019 ",The Lazarus Drug,"  More than 70,000 people died of drug overdoses in 2017 — many of them from heroin and other opioids. One of the most widely-used tools to confront this crisis is a drug called naloxone. It can reverse an opioid overdose within seconds, and has been hailed by first responders and public health researchers. But in 2018, two economists released a study that suggested naloxone might be leading some users to engage in riskier behavior — and causing more deaths than it saves. This week, we talk with researchers, drug users, and families about the mental calculus of opioid use, and why there's still so much we're struggling to understand about addiction. This episode originally aired in October 2018. ",https://www.npr.org/2019/06/24/735423620/life-death-and-the-lazarus-drug-confronting-americas-opioid-crisis,https://www.npr.org/transcripts/735423620
"June 20, 2019 ",Fashion Statement: Putting Your Mouth Where Your Money Is ," Our friends may not be independent thinkers, but we are...right? Not quite. Researchers have found that many of our personal preferences are heavily shaped by the whims and wishes of others. ",https://www.npr.org/2019/06/20/734371735/fashion-statement-putting-your-mouth-where-your-money-is,
"June 17, 2019 ",Our Animal Instincts ," Does living with animals really make us healthier? Why do we eat some animals and keep others as pets? This week on Hidden Brain, we talk with psychology professor Hal Herzog about the contradictions embedded in our relationships with animals. ",https://www.npr.org/2019/06/17/733456435/pets-pests-and-food-our-complex-contradictory-attitudes-toward-animals,https://www.npr.org/transcripts/733456435
"June 14, 2019 ",Mechanical Sex: The Relationship Between Intercourse And Intimacy," As a society, we talk about sex more openly today than ever before. But so much still goes unsaid. This week on the Hidden Brain radio show, complicated stories of intimacy and attraction. ",https://www.npr.org/2019/06/14/731731328/mechanical-sex-the-relationship-between-intercourse-and-intimacy,https://www.npr.org/transcripts/731731328
"June 10, 2019 ","Me, Myself, and IKEA"," Are women named Virginia more likely to move to Virginia? Are people with the last name of Carpenter more likely to be carpenters? This week on Hidden Brain, we bring you a favorite 2017 episode about our preference for things that remind us of ourselves, and why this tendency can have larger implications than we might at first imagine. ",https://www.npr.org/2019/06/10/731240001/me-myself-and-ikea-what-our-love-for-swedish-furniture-says-about-narcissism,https://www.npr.org/transcripts/731240001
"June 3, 2019 ",People Like Us , Generations of Americans have struggled against segregation. Most of us believe in the ideal of a colorblind society.  But what happens when that ideal come up against research that finds colorblindness sometimes leads to worse outcomes?  ,https://www.npr.org/2019/06/03/729275139/people-like-us-how-our-identities-shape-health-and-educational-success,https://www.npr.org/transcripts/729275139
"July 25, 2019 ","Decisions, Decisions: Some We Struggle To Make, Others We Can't Forget"," This week on the Hidden Brain radio show, decision-making. We learn why we often stumble when trying to make ourselves happy, and why certain decisions leave us wondering ""what if?""",https://www.npr.org/2019/07/25/745204658/decisions-decisions-some-we-struggle-to-make-others-we-can-t-forget,
"July 22, 2019 ",Facts Aren't Enough," Sometimes when we believe something, we resist data that can change our minds. This week, we look at how we rely on the people we trust to shape what we believe, and why emotions can be more powerful than facts. This episode features new reporting and favorite conversations with neuroscientist Tali Sharot and philosopher of science Cailin O'Connor. ",https://www.npr.org/2019/07/18/743195213/facts-arent-enough-the-psychology-of-false-beliefs,https://www.npr.org/transcripts/743195213
"July 18, 2019 ",Whose Utopia? How Science Used The Bodies Of People Deemed 'Less Than' ," There is a long legacy of leaders exploiting the bodies of vulnerable people in the name of science. This week, the history of eugenics and medical experimentation on enslaved people in the U.S. ",https://www.npr.org/2019/07/18/742154115/whose-utopia-how-science-used-the-bodies-of-people-deemed-less-than,https://www.npr.org/transcripts/742154115
"July 15, 2019 ",Finding Your Voice," At some point in our lives, many of us realize that the way we hear our own voice isn't the way others hear us. This week on Hidden Brain, we look at the relationship between our voices and our identities. Plus, we hear how advances in technology might help people with vocal impairments, and consider the ethical quandaries that arise when we can create personalized, customized voices.   ",https://www.npr.org/2019/07/15/741827437/finding-your-voice-how-the-way-we-sound-shapes-our-identities,https://www.npr.org/transcripts/741827437
"July 11, 2019 ",The Best Medicine: Decoding The Hidden Meanings Of Laughter," This week, a scientific look at what makes us laugh. Here's a hint — a lot of it isn't funny. We talk to neuroscientist (and stand up comedian) Sophie Scott. ",https://www.npr.org/2019/07/11/740890462/the-best-medicine-decoding-the-hidden-meanings-of-laughter,
"July 8, 2019 ",The Fox And The Hedgehog," The Greek poet Archilochus wrote that ""the fox knows many things, but the hedgehog knows one big thing."" This week, we'll use the metaphor of the fox and the hedgehog as a way to understand the differences between tacticians and big-picture thinkers. We'll explore the story of a pioneering surgeon whose hedgehog tendencies led him to great triumphs, and a heartbreaking tragedy. This episode first aired in May 2017.",https://www.npr.org/2019/07/08/739502013/the-fox-and-the-hedgehog-a-story-of-triumphs-and-tragedy,https://www.npr.org/transcripts/739502013
"July 1, 2019 ","I Buy, Therefore I Am"," All of us are surrounded by brands. Designer brands. Bargain-shopper brands. Brands for seemingly every demographic slice among us. But have you ever stopped to ask yourself how brands influence you? This week, we look at how companies create a worldview around the products they sell, and then get us to make those products a part of who we are.",https://www.npr.org/2019/06/28/736942500/i-buy-therefore-i-am-how-brands-become-part-of-who-we-are,https://www.npr.org/transcripts/736942500
"August 26, 2019 ",You 2.0: Deep Work," When your phone buzzes or a notification pops up your screen, do you stop what you're doing to look and respond? That's what many of us are doing. Even though we think we should be less distracted by technology, we haven't admitted the true cost of these interruptions. This week, we revisit our 2017 conversation with computer scientist Cal Newport, and consider ways we can all immerse ourselves in more meaningful work. ",https://www.npr.org/2019/08/26/754336716/you-2-0-deep-work,https://www.npr.org/transcripts/754336716
"August 19, 2019 ",You 2.0: Rebel With A Cause," Francesca Gino studies rebels — people who practice ""positive deviance"" and achieve incredible feats of imagination. They know how, and when, to break the rules that should be broken. So how can you activate your own inner non-conformist? This week, we ponder the traits of successful rebels as we revisit our 2018 conversation with Gino. ",https://www.npr.org/2019/08/19/752394477/you-2-0-rebel-with-a-cause,https://www.npr.org/transcripts/752394477
"August 12, 2019 ",You 2.0: Our Better Nature," If you live in a big city, you may have noticed new buildings popping up — a high-rise here, a skyscraper there. The concrete jungles that we've built over the past century have allowed millions of us to live in close proximity, and modern economies to flourish. But what have we given up by moving away from the forest environments in which humans first evolved? This week, we revisit our 2018 conversation about the healing power of nature with psychologist Ming Kuo.",https://www.npr.org/2019/08/12/750538458/you-2-0-our-better-nature,https://www.npr.org/transcripts/750538458
"August 5, 2019 ",You 2.0: Tunnel Vision," When you're hungry, it can be hard to think of anything other than food. When you're desperately poor, you may constantly worry about making ends meet. When you're lonely, you might obsess about making friends. This week, as part of our You 2.0 series, we bring you a favorite 2017 episode about the psychological phenomenon of scarcity. Researchers say this form of tunnel vision can affect our ability to see the big picture and cope with problems in our lives. ",https://www.npr.org/2019/08/05/748207152/you-2-0-tunnel-vision,https://www.npr.org/transcripts/748207152
"September 30, 2019 ",Baby Talk ," Babies are speaking to us all the time, but most of us have no clue what they're saying. To researchers, though, the babbling of babies is knowable, predictable, and best of all, teachable to us non-experts. This week, we revisit our May 2018 primer on how to decipher the secret language of babies and young children.  ",https://www.npr.org/2019/09/30/765855335/baby-talk-decoding-the-secret-language-of-babies,https://www.npr.org/transcripts/765855335
"September 26, 2019 ",Death And The Great Beyond: How We Grapple With The Idea Of Dying ," There's an event we were all invited to the day we were born. Attendance is mandatory. But we'd rather not think about it. On this week's radio show, the lengths we go to to avoid thoughts of death.",https://www.npr.org/2019/09/26/764741938/death-and-the-great-beyond-how-we-grapple-with-the-idea-of-dying,
"September 23, 2019 ",We're All Gonna Live Forever!," Last week, we spoke with psychologist Sheldon Solomon about the fear of death and how it shapes our actions. This week, we pivot from psychology and politics to religion and history as we explore how people have tried to resolve these fears. We talk with philosopher Stephen Cave about the ways we assure ourselves that death is not really the end.",https://www.npr.org/2019/09/23/763474019/were-all-gonna-live-forever-the-stories-we-tell-about-conquering-death,https://www.npr.org/transcripts/763474019
"September 16, 2019 ",We're All Gonna Die!," Death may be inescapable, but we do our best to avoid thinking about it. Psychologist Sheldon Solomon says we're not very successful though. This week on Hidden Brain, we confront how death anxiety courses through our actions, even when we don't realize it.",https://www.npr.org/2019/09/13/760599683/were-all-gonna-die-how-fear-of-death-drives-our-behavior,https://www.npr.org/transcripts/760599683
"September 12, 2019 ",Finding Meaning At Work: How We Shape And Think About Our Jobs," Finding a new job may be the solution to your woes at work. But there may also be other ways to get more out of your daily grind. This week on Hidden Brain, we explore ways to find meaning at work. ",https://www.npr.org/2019/09/12/760255265/finding-meaning-at-work-how-we-shape-and-think-about-our-jobs,
"September 9, 2019 ",You Can't Hit Unsend," Social media sites offer quick and easy ways to share ideas, crack jokes, find old friends. But the things we post don't go away. We explore how one teenager's social media posts destroyed an opportunity he'd worked for all his life. ",https://www.npr.org/2019/09/06/758281834/you-cant-hit-unsend-how-a-social-media-scandal-unfolded-at-harvard,https://www.npr.org/transcripts/758281834
"September 6, 2019 ","Stop The Presses! Newspapers Affect Us, Often In Ways We Don't Realize"," Should reporters think of their readers and listeners as consumers, or as citizens? This week on Hidden Brain, we explore this tension at the heart of journalism. ",https://www.npr.org/2019/09/06/758473796/stop-the-presses-newspapers-affect-us-often-in-ways-we-dont-realize,
"September 6, 2019 ",The Distracting Draw Of Smartphones, A new study finds that a person's attention is depleted just by having a smartphone in sight.,https://www.npr.org/2019/09/06/758199383/the-distracting-draw-of-smartphones,https://www.npr.org/transcripts/758199383
"September 2, 2019 ",You 2.0: Decide Already!," For the last episode in our You 2.0 series, we bring you a favorite conversation with Harvard researcher Dan Gilbert. He explains why we're bad at predicting our future happiness, how that affects our decision making, and why we're actually happier after making a decision that feels irrevocable.",https://www.npr.org/2019/08/30/755850405/you-2-0-decide-already,https://www.npr.org/transcripts/755850405
"October 28, 2019 ",BS Jobs," Have you ever had a job where you had to stop and ask yourself: what am I doing here? If I quit tomorrow, would anyone even notice? This week on Hidden Brain, we revisit our 2018 conversation with anthropologist David Graeber about the rise of what he calls ""bullsh*t jobs,"" and how these positions affect the people who hold them. ",https://www.npr.org/2019/10/28/774067928/bs-jobs-how-meaningless-work-wears-us-down,https://www.npr.org/transcripts/774067928
"October 21, 2019 ",The Monkey Marketplace," What makes the mind of a human different from that of other animals? Psychologist Laurie Santos says we can't know the answer to that question if we only study humans. This week, we turn to Laurie's work with monkeys to understand which parts of human behavior are distinct, and which we share with other species.",https://www.npr.org/2019/10/15/770430417/what-monkeys-can-teach-us-about-being-human,https://www.npr.org/transcripts/770430417
"October 14, 2019 ",The Lonely American Man ," Boys get the message at a young age: don't show your feelings. Don't rely on anyone. This week, we bring you a favorite 2018 episode about misguided notions of masculinity in the United States. We explore how these notions create stressed-out romantic relationships, physical health problems, and a growing epidemic of loneliness. Plus, we consider how we might begin to tell a different story about what it means to be a man. ",https://www.npr.org/2019/10/11/769538697/guys-we-have-a-problem-how-american-masculinity-creates-lonely-men,https://www.npr.org/transcripts/769538697
"October 7, 2019 ",Screaming Into The Void," Turn on the news or look at Twitter, and it's likely you'll be bombarded by outrage. Many people have come to believe that the only way to spark change is to incite anger. This week on Hidden Brain, how outrage is hijacking our conversations, our communities, and our minds. ",https://www.npr.org/2019/10/04/767186846/screaming-into-the-void-how-outrage-is-hijacking-our-culture-and-our-minds,https://www.npr.org/transcripts/767186846
"October 3, 2019 ","I, Robot: Our Changing Relationship With Technology"," Do you ever catch yourself yelling at your Alexa? Or typing questions into Google that you would never ask aloud? This week, we explore our changing relationship with technology. ",https://www.npr.org/2019/10/03/766424733/i-robot-our-changing-relationship-with-technology,
"November 25, 2019 ",Counting Other People's Blessings," Envy is one of the most unpleasant of all human emotions. It also turns out to be one of the most difficult for researchers to study. And yet, there's mounting evidence that envy is a powerful motivator. This week, we explore an emotion that can inspire us to become better people — or to commit unspeakable acts. ",https://www.npr.org/2019/11/18/780687188/feeding-the-green-eyed-monster-what-happens-when-envy-turns-ugly,https://www.npr.org/transcripts/780687188
"November 19, 2019 ",The Ventilator ," Many of us believe we know how we'd choose to die. We have a sense of how we'd respond to a diagnosis of an incurable illness. This week, we have the story of one family's decades-long conversation about dying. What they found is that the people we are when death is far in the distance may not be the people we become when death is near. ",https://www.npr.org/2019/11/13/778933239/the-ventilator-life-death-and-the-choices-we-make-at-the-end,https://www.npr.org/transcripts/778933239
"November 11, 2019 ","Hungry, Hungry Hippocampus"," Anyone who's tried (and failed) to follow a diet knows that food is more than fuel. This week, we revisit our 2018 episode about the psychology behind what we eat, what we spit out, and when we come back for more. ",https://www.npr.org/2019/11/11/778266536/hungry-hungry-hippocampus-the-psychology-of-how-we-eat,https://www.npr.org/transcripts/778266536
"November 4, 2019 ",The Talk Market," Can we affect the rise and fall of the economy? This week on Hidden Brain, we talk with Nobel Prize-winning economist Robert Shiller about the powerful ways in which stories and psychology shape our economic lives. He argues that narratives affect not just the purchases we make as individuals, but the fate of our entire economic system. ",https://www.npr.org/2019/11/04/776045835/the-talk-market-how-stories-and-psychology-shape-our-economic-lives,https://www.npr.org/transcripts/776045835
"December 30, 2019 ",Creatures Of Habit," At the beginning of the year, many of us make resolutions for the months to come. We resolve to work out more, procrastinate less, or save more money. Though some people stick with these aspirations, many of us fall short. This week, psychologist Wendy Wood shares what researchers have found about how to build good habits — and break bad ones.",https://www.npr.org/2019/12/11/787160734/creatures-of-habit-how-habits-shape-who-we-are-and-who-we-become,https://www.npr.org/transcripts/787160734
"December 23, 2019 ",Why We Love Surprises ," Why do we fall for surprise endings? It turns out that our capacity to be easily fooled in books and movies is made possible by a handful of predictable mental shortcuts. In this 2018 conversation, we talk with Vera Tobin, one of the world's first cognitive scientists to study plot twists. She says storytellers have been exploiting narrative twists and turns for millennia — and that studying these sleights of hand can give us a better understanding of the contours of the mind. ",https://www.npr.org/2019/12/18/789441553/spoiler-alert-the-psychology-of-surprise-endings,https://www.npr.org/transcripts/789441553
